Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2/7/20,AirNow,10735003,3,4.7,ug/m3 LC,20,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
2/8/20,AirNow,10735003,3,5.8,ug/m3 LC,24,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
2/9/20,AirNow,10735003,3,6.7,ug/m3 LC,28,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
2/10/20,AirNow,10735003,3,6.5,ug/m3 LC,27,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
2/11/20,AirNow,10735003,3,3.3,ug/m3 LC,14,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
2/12/20,AirNow,10735003,3,6.3,ug/m3 LC,26,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
2/13/20,AirNow,10735003,3,3.1,ug/m3 LC,13,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
2/14/20,AirNow,10735003,3,5.1,ug/m3 LC,21,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
2/15/20,AirNow,10735003,3,5.4,ug/m3 LC,23,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
2/16/20,AirNow,10735003,3,10.9,ug/m3 LC,45,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
2/17/20,AirNow,10735003,3,6.9,ug/m3 LC,29,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
2/18/20,AirNow,10735003,3,4.1,ug/m3 LC,17,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
2/19/20,AirNow,10735003,3,6.1,ug/m3 LC,25,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
2/20/20,AirNow,10735003,3,4.4,ug/m3 LC,18,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
2/21/20,AirNow,10735003,3,5,ug/m3 LC,21,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
2/22/20,AirNow,10735003,3,6.3,ug/m3 LC,26,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
2/23/20,AirNow,10735003,3,10.8,ug/m3 LC,45,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
2/24/20,AirNow,10735003,3,9.4,ug/m3 LC,39,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
2/25/20,AirNow,10735003,3,4.1,ug/m3 LC,17,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
2/26/20,AirNow,10735003,3,4.3,ug/m3 LC,18,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
2/27/20,AirNow,10735003,3,2.6,ug/m3 LC,11,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
2/28/20,AirNow,10735003,3,3.5,ug/m3 LC,15,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
2/29/20,AirNow,10735003,3,6.4,ug/m3 LC,27,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
3/1/20,AirNow,10735003,3,14.5,ug/m3 LC,56,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
3/2/20,AirNow,10735003,3,6.6,ug/m3 LC,28,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
3/3/20,AirNow,10735003,3,9.4,ug/m3 LC,39,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
3/4/20,AirNow,10735003,3,6.6,ug/m3 LC,28,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
3/5/20,AirNow,10735003,3,3.5,ug/m3 LC,15,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
3/6/20,AirNow,10735003,3,4,ug/m3 LC,17,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
3/7/20,AirNow,10735003,3,5,ug/m3 LC,21,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
3/8/20,AirNow,10735003,3,7.5,ug/m3 LC,31,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
3/9/20,AirNow,10735003,3,10.2,ug/m3 LC,43,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
3/10/20,AirNow,10735003,3,6.5,ug/m3 LC,27,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
3/11/20,AirNow,10735003,3,5.6,ug/m3 LC,23,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
3/12/20,AirNow,10735003,3,7.6,ug/m3 LC,32,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
3/13/20,AirNow,10735003,3,7.6,ug/m3 LC,32,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
3/14/20,AirNow,10735003,3,9.1,ug/m3 LC,38,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
3/15/20,AirNow,10735003,3,3.2,ug/m3 LC,13,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
3/16/20,AirNow,10735003,3,7.2,ug/m3 LC,30,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
3/17/20,AirNow,10735003,3,16.7,ug/m3 LC,61,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
3/18/20,AirNow,10735003,3,12.8,ug/m3 LC,52,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
3/19/20,AirNow,10735003,3,9.3,ug/m3 LC,39,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
3/20/20,AirNow,10735003,3,7,ug/m3 LC,29,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
3/21/20,AirNow,10735003,3,3.7,ug/m3 LC,15,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
3/22/20,AirNow,10735003,3,5.8,ug/m3 LC,24,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
3/23/20,AirNow,10735003,3,4.9,ug/m3 LC,20,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
3/24/20,AirNow,10735003,3,7.2,ug/m3 LC,30,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
3/25/20,AirNow,10735003,3,4.1,ug/m3 LC,17,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
3/26/20,AirNow,10735003,3,8.7,ug/m3 LC,36,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
3/27/20,AirNow,10735003,3,15.6,ug/m3 LC,58,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
3/28/20,AirNow,10735003,3,13.3,ug/m3 LC,54,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
3/29/20,AirNow,10735003,3,6.9,ug/m3 LC,29,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
3/30/20,AirNow,10735003,3,7.2,ug/m3 LC,30,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
3/31/20,AirNow,10735003,3,5.3,ug/m3 LC,22,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
4/1/20,AirNow,10735003,3,4.8,ug/m3 LC,20,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
4/2/20,AirNow,10735003,3,5.6,ug/m3 LC,23,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
4/3/20,AirNow,10735003,3,8.2,ug/m3 LC,34,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
4/4/20,AirNow,10735003,3,9.2,ug/m3 LC,38,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
4/5/20,AirNow,10735003,3,11.9,ug/m3 LC,50,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
4/6/20,AirNow,10735003,3,12.8,ug/m3 LC,52,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
4/7/20,AirNow,10735003,3,12,ug/m3 LC,50,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
4/8/20,AirNow,10735003,3,10.3,ug/m3 LC,43,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
4/9/20,AirNow,10735003,3,3.3,ug/m3 LC,14,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
4/10/20,AirNow,10735003,3,5,ug/m3 LC,21,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
4/11/20,AirNow,10735003,3,6.9,ug/m3 LC,29,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
4/12/20,AirNow,10735003,3,11.4,ug/m3 LC,48,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
4/13/20,AirNow,10735003,3,3.6,ug/m3 LC,15,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
4/14/20,AirNow,10735003,3,5,ug/m3 LC,21,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
4/15/20,AirNow,10735003,3,6,ug/m3 LC,25,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
4/16/20,AirNow,10735003,3,8.6,ug/m3 LC,36,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
4/17/20,AirNow,10735003,3,10.5,ug/m3 LC,44,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
4/18/20,AirNow,10735003,3,5.7,ug/m3 LC,24,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
4/19/20,AirNow,10735003,3,5.2,ug/m3 LC,22,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
4/20/20,AirNow,10735003,3,5.4,ug/m3 LC,23,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
4/21/20,AirNow,10735003,3,6.2,ug/m3 LC,26,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
4/22/20,AirNow,10735003,3,5.5,ug/m3 LC,23,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
4/23/20,AirNow,10735003,3,7.2,ug/m3 LC,30,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
4/24/20,AirNow,10735003,3,4.6,ug/m3 LC,19,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
4/25/20,AirNow,10735003,3,5.6,ug/m3 LC,23,Corner,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.801667,-86.9425
1/1/20,AirNow,10736004,3,11.7,ug/m3 LC,49,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
1/2/20,AirNow,10736004,3,6.9,ug/m3 LC,29,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
1/3/20,AirNow,10736004,3,6.8,ug/m3 LC,28,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
1/4/20,AirNow,10736004,3,18.3,ug/m3 LC,64,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
1/5/20,AirNow,10736004,3,13.1,ug/m3 LC,53,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
1/6/20,AirNow,10736004,3,9.9,ug/m3 LC,41,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
1/7/20,AirNow,10736004,3,30.4,ug/m3 LC,89,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
1/8/20,AirNow,10736004,3,14.6,ug/m3 LC,56,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
1/9/20,AirNow,10736004,3,11.8,ug/m3 LC,49,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
1/10/20,AirNow,10736004,3,8.2,ug/m3 LC,34,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
1/11/20,AirNow,10736004,3,9.3,ug/m3 LC,39,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
1/12/20,AirNow,10736004,3,7.3,ug/m3 LC,30,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
1/13/20,AirNow,10736004,3,7.9,ug/m3 LC,33,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
1/14/20,AirNow,10736004,3,6.3,ug/m3 LC,26,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
1/15/20,AirNow,10736004,3,6.6,ug/m3 LC,28,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
1/16/20,AirNow,10736004,3,6.5,ug/m3 LC,27,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
1/17/20,AirNow,10736004,3,5.2,ug/m3 LC,22,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
1/18/20,AirNow,10736004,3,8.1,ug/m3 LC,34,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
1/19/20,AirNow,10736004,3,4.8,ug/m3 LC,20,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
1/20/20,AirNow,10736004,3,7.5,ug/m3 LC,31,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
1/21/20,AirNow,10736004,3,8.4,ug/m3 LC,35,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
1/22/20,AirNow,10736004,3,7.9,ug/m3 LC,33,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
1/23/20,AirNow,10736004,3,6.3,ug/m3 LC,26,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
1/24/20,AirNow,10736004,3,22.6,ug/m3 LC,73,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
1/25/20,AirNow,10736004,3,12.3,ug/m3 LC,51,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
1/26/20,AirNow,10736004,3,10.6,ug/m3 LC,44,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
1/27/20,AirNow,10736004,3,10.7,ug/m3 LC,45,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
1/28/20,AirNow,10736004,3,12.9,ug/m3 LC,53,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
1/29/20,AirNow,10736004,3,8.8,ug/m3 LC,37,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
1/30/20,AirNow,10736004,3,13.1,ug/m3 LC,53,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
1/31/20,AirNow,10736004,3,8.7,ug/m3 LC,36,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
2/1/20,AirNow,10736004,3,10.8,ug/m3 LC,45,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
2/2/20,AirNow,10736004,3,6.3,ug/m3 LC,26,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
2/3/20,AirNow,10736004,3,8.1,ug/m3 LC,34,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
2/4/20,AirNow,10736004,3,6.6,ug/m3 LC,28,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
2/5/20,AirNow,10736004,3,6.8,ug/m3 LC,28,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
2/6/20,AirNow,10736004,3,16,ug/m3 LC,59,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
2/7/20,AirNow,10736004,3,30.4,ug/m3 LC,89,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
2/8/20,AirNow,10736004,3,11,ug/m3 LC,46,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
2/9/20,AirNow,10736004,3,7.5,ug/m3 LC,31,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
2/10/20,AirNow,10736004,3,6.1,ug/m3 LC,25,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
2/11/20,AirNow,10736004,3,7.9,ug/m3 LC,33,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
2/12/20,AirNow,10736004,3,7.1,ug/m3 LC,30,Sloss Shuttlesworth,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.565278,-86.796389
